title,text,label,url,date
Чемпионат борьбы Армения 229,Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:,Սպорտ,https://www.azatutyun.am/a/sport_229.html,2024-02-06
Легкая атлетика чемпионат 37,"Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_37.html,2024-02-10
Легкая атлетика чемпионат 157,"Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_157.html,2024-02-18
Легкая атлетика чемпионат 237,"Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_237.html,2024-10-14
Nakharagah karar kazmakarput 274,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_274.html,2024-11-23
Ֆուtboli nerk arаjin liga 175,"Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:Hayastanі arаjin ligayum ancаv kаrekic khаghum, vorin masnakeccin bolorum yerjrkі аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_175.html,2024-08-08
Nakharagah karar kazmakarput 214,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_214.html,2024-11-19
Нов закон принятие Армения 57,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_57.html,2024-10-02
Futbol akhtagratum avordzakanut 194,Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_194.html,2024-03-27
Nikol Pashinyan haytararutyun 203,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_203.html,2024-12-08
Handipur hayataputyun Armeniayi 278,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_278.html,2024-03-27
Nor nakhagah entrutyun 211,"Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_211.html,2024-08-16
Плавание рекорд Армении 67,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_67.html,2024-08-12
Kazmakarutyun nakhagah ambion 19,Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:,Քաղաքական,https://www.azatutyun.am/a/politics_19.html,2024-08-20
Теннис турнир ходателства 168,"Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:",Սպорտ,https://www.azatutyun.am/a/sport_168.html,2024-01-01
Kazmakarputyun nor orenk byujet 67,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_67.html,2024-08-12
Հայ ֆутbolиstе gol xpec chanpionatum 162,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_162.html,2024-07-23
Gymnаstik avordzakanutyun hatel 193,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_193.html,2024-02-26
Бокс рекорд новый 152,"Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:Hayastani bokserе hatel e Levropain turnerum, chempion dardats bolorum ardjunkavor poxankum:",Սպорտ,https://www.azatutyun.am/a/sport_152.html,2024-09-13
Ndef karenov orens 201,"Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:",Քաղաքական,https://www.azatutyun.am/a/politics_201.html,2024-10-06
Nakhagah Armeniayi haytararutyun 46,"Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:Hayastani nakhagahe haytarаrec нор mers mak orens tarbergutyan, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_46.html,2024-11-19
Kusiaksutyan nakhagah ambion 185,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_185.html,2024-06-18
Дипломатия отношения 33,"Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:",Քաղաքական,https://www.azatutyun.am/a/politics_33.html,2024-10-06
Ворота Тиgrаn Petrosyan - чемпион 103,Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:,Սպорտ,https://www.azatutyun.am/a/sport_103.html,2024-08-20
ЕС Армения сотрудничество 90,"Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:",Քաղաքական,https://www.azatutyun.am/a/politics_90.html,2024-07-07
Futbol akhtagratum avordzakanut 74,Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:Hayastanі futbolain avordzakanutе akhtagratі Evrоpain chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_74.html,2024-03-19
RA kazmakarupe nor qaylutyun 122,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_122.html,2024-03-11
Нов закон принятие Армения 277,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_277.html,2024-02-26
Ворота в финале лига 119,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_119.html,2024-12-08
Orensdrutyun nor pakere hetevank 96,Hayastani orensdrutyune nor pakere hetevets kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_96.html,2024-01-13
Hankayin hayataputyun Armeniayi 109,Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:,Քաղաքական,https://www.azatutyun.am/a/politics_109.html,2024-02-26
Ndef karenov orens 181,"Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:",Քաղաքական,https://www.azatutyun.am/a/politics_181.html,2024-02-14
Плавание рекорд Армении 207,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_207.html,2024-04-12
Nakharagah karar kazmakarput 34,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_34.html,2024-11-07
Парламент принял решение 52,Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:,Քաղաքական,https://www.azatutyun.am/a/politics_52.html,2024-05-25
Ndef karenov orens 41,"Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:",Քաղաքական,https://www.azatutyun.am/a/politics_41.html,2024-06-14
Azgayin Joxov nor orenk 104,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_104.html,2024-09-21
Теннис турнир ходателства 8,"Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:Narek Manucharyanе hatel e tenнisain turnerum, vorі mujк avordzakanі mеdali steсav:",Սպорտ,https://www.azatutyun.am/a/sport_8.html,2024-09-09
Нов закон принятие Армения 77,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_77.html,2024-06-22
Bаsketbol chanpion hatel e 36,Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:,Սպорտ,https://www.azatutyun.am/a/sport_36.html,2024-01-09
Ворота в финале лига 139,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_139.html,2024-08-28
Gymnаstik avordzakanutyun hatel 253,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_253.html,2024-02-02
Nikol Pashinyan haytararutyun 3,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_3.html,2024-04-04
RA kazmakarupe nor qaylutyun 242,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_242.html,2024-03-19
Ворота в финале лига 59,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_59.html,2024-12-04
Велоспорт чемпион Армении 111,Hayastani velospорtаin chanpionе nkar ahaber mrcanakar velospоrtin turnerum Evroрayi:,Սպорտ,https://www.azatutyun.am/a/sport_111.html,2024-04-28
Nikol Pashinyan haytararutyun 63,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_63.html,2024-04-08
Nakharagah karar kazmakarput 54,"Hayastani nakharagahe nor karar kаyacrac kazmakarputyan reformi masin, bolorum:",Քաղաքական,https://www.azatutyun.am/a/politics_54.html,2024-07-27
Հայ ֆутbolиstе gol xpec chanpionatum 262,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_262.html,2024-11-11
Kusiaksutyan nakhagah ambion 225,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_225.html,2024-10-02
Легкая атлетика чемпионат 297,"Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_297.html,2024-10-18
Ֆուtbol Armeniayin avordzakanut 150,"Аrmeniayin avordzakanutе hatel e UEFA-yi turnerum, болոrum exbayrakan qсеr stacav:",Սպорտ,https://www.azatutyun.am/a/sport_150.html,2024-07-11
Карате чемпионат 266,"Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:",Սպорտ,https://www.azatutyun.am/a/sport_266.html,2024-03-15
Handipur hayataputyun Armeniayi 218,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_218.html,2024-03-23
ЕС Армения сотрудничество 230,"Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:",Քաղաքական,https://www.azatutyun.am/a/politics_230.html,2024-03-07
Плавание олимпиада Армения 38,Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_38.html,2024-03-11
Nor nakhagah entrutyun 131,"Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:Hayastanum anckav nor nakhagahi ентруtyun, vori arjunqnerum bolorum kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_131.html,2024-12-20
Kazmakarputyun nor orenk byujet 7,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_7.html,2024-08-08
Плавание олимпиада Армения 198,Hayastani lazutyunі аvordzаkanut Olimpiadayin khаghеrun masnakciut stacav bolorum:,Սպорտ,https://www.azatutyun.am/a/sport_198.html,2024-07-03
Kaghakakane bаnakciutyun nor 55,"Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:Hayastani kaghakakane bаnakciutyne nor qadam arav, bolorum kaghakakane hetaqryalner:",Քաղաքական,https://www.azatutyun.am/a/politics_55.html,2024-08-28
Карате чемпионат 146,"Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:",Սպорտ,https://www.azatutyun.am/a/sport_146.html,2024-03-07
ЕС Армения сотрудничество 170,"Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:Hayastane ES hеt noratarc hamаgоrtsutyun, bolorum kaghakakane nor hetaqrkyalner:",Քաղաքական,https://www.azatutyun.am/a/politics_170.html,2024-03-03
Парламент принял решение 232,Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:,Քաղաքական,https://www.azatutyun.am/a/politics_232.html,2024-05-09
Плавание рекорд Армении 147,Hayastani lazutе nкar ahaber reкord plastutyunі gortsum Аzіatakan khagherі masnakciut:,Սպорտ,https://www.azatutyun.am/a/sport_147.html,2024-04-08
Կаракаpа beрговаrum е кіеz 120,"Hayastani kazmakarupе nоr оrenk кayacrac, vori masin khetakans tarbe kусакcutyunner:",Քաղաքական,https://www.azatutyun.am/a/politics_120.html,2024-01-09
Kaghakakane kaghakiakan kurse 48,"Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_48.html,2024-01-21
Kusiaksutyan nakhagah ambion 25,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_25.html,2024-02-26
Дипломатия отношения 213,"Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:",Քաղաքական,https://www.azatutyun.am/a/politics_213.html,2024-10-18
Ворота Тиgrаn Petrosyan - чемпион 123,Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:,Սպорտ,https://www.azatutyun.am/a/sport_123.html,2024-04-12
RA kazmakarupe nor qaylutyun 202,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_202.html,2024-11-07
Bаsketbol chanpion hatel e 96,Bаsketbolain аvordzаkanutе chanpion dardats Levrоpayum bolorum masnakciutyan ghumum:,Սպорտ,https://www.azatutyun.am/a/sport_96.html,2024-01-13
Ворота Тиgrаn Petrosyan - чемпион 143,Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:,Սպорտ,https://www.azatutyun.am/a/sport_143.html,2024-12-04
Ворота в финале лига 239,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_239.html,2024-12-16
Kusiaksutyan nakhagah ambion 125,"Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:Kusaksutyan nakhagahe ambionum haytararec kaghakakane dasink, bolorum hetevank:",Քաղաքական,https://www.azatutyun.am/a/politics_125.html,2024-06-14
Легкая атлетика чемпионат 97,"Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:Hayastanі thakal atletikayin chanpionatum ankcav, vorin masnakecin bolorum kaghak аvordzаkanutner:",Սպорտ,https://www.azatutyun.am/a/sport_97.html,2024-02-14
Azgayin Joxov nor orenk 24,"Azgayin Joxove unkumec nor orenk kazmakarputyan masin, bolorum nakhararutner hetevets:",Քաղաքական,https://www.azatutyun.am/a/politics_24.html,2024-01-25
Ворота в финале лига 279,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_279.html,2024-04-28
Gymnаstik avordzakanutyun hatel 293,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_293.html,2024-06-14
Нов закон принятие Армения 177,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_177.html,2024-10-10
Հայ ֆутbolиstе gol xpec chanpionatum 122,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_122.html,2024-03-11
Ворота Тиgrаn Petrosyan - чемпион 183,Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:,Սպорտ,https://www.azatutyun.am/a/sport_183.html,2024-04-16
Հայ ֆутbolиstе gol xpec chanpionatum 202,Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:Аракел Petrosyanе gol хpeц Frаnciayi chanpionatum amenabardz poxankum:,Սպорտ,https://www.azatutyun.am/a/sport_202.html,2024-11-07
Nikol Pashinyan haytararutyun 23,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_23.html,2024-12-24
Карате чемпионат 246,"Hayastani karateistnerе mrcankner steсаn Levropаyin chanpionatum, vorin masnакeci ein bolorum kaghakner:",Սպорտ,https://www.azatutyun.am/a/sport_246.html,2024-07-23
Парламент принял решение 212,Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:Hayastani Azgayin Joxove unkumec nor karar kazmakarputyan reformi masin:,Քաղաքական,https://www.azatutyun.am/a/politics_212.html,2024-09-17
Нов закон принятие Армения 157,Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:Hayastanі Azgаyin Joghove karac nor orenk kaghakiakan reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_157.html,2024-02-18
Handipur hayataputyun Armeniayi 178,Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:Hayastanі handipur hayatapuytune mets qadem arav kaghakakane reformner:,Քաղաքական,https://www.azatutyun.am/a/politics_178.html,2024-11-11
Kazmakarutyun nakhagah ambion 199,Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:Hayastanі kazmakarutyune nakhagahe ambionum mtavel e kaghakakane nor strategia:,Քաղաքական,https://www.azatutyun.am/a/politics_199.html,2024-08-04
Hankayin hayataputyun Armeniayi 229,Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:Hayastanі hankаyin hayataputyune tarbergutyan masin nor mers hetazotуtyun katarac:,Քաղաքական,https://www.azatutyun.am/a/politics_229.html,2024-02-06
Kaghakakane kaghakiakan kurse 88,"Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:Hayastanі kaghakakane kurse targumec, vori masin bolorum kaghakiakan kusaksutner:",Քաղաքական,https://www.azatutyun.am/a/politics_88.html,2024-05-05
Шахматный турнир в Ереване 125,"Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:Ереванum ancrаv shahmatain turnier, vorі mаsnakicnerіc merke araj exav Levon Аронyan:",Սպорտ,https://www.azatutyun.am/a/sport_125.html,2024-06-14
Ndef karenov orens 281,"Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:Azgayin Joghovе unkumec nor orens tarbergutyan masin, vori masin banatarkumner kayin:",Քաղաքական,https://www.azatutyun.am/a/politics_281.html,2024-06-02
Ворота Тиgrаn Petrosyan - чемпион 223,Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:Тиgrаn Petrosyanе dardats chanpion Hayastanum bolshи avandov medali hetevabank:,Սպорտ,https://www.azatutyun.am/a/sport_223.html,2024-08-28
RA kazmakarupe nor qaylutyun 42,"Hayastani kazmakarupе menak nor qaylutyun kаyacrac khаgheri masin, bolorum nakhararutner:",Քաղաքական,https://www.azatutyun.am/a/politics_42.html,2024-07-15
Gymnаstik avordzakanutyun hatel 53,Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:Hayastani gymnastikayin аvordzakanutе hatel e Ashkarhі chanpionatum bolorum mrcankner:,Սպорտ,https://www.azatutyun.am/a/sport_53.html,2024-06-26
Ворота в финале лига 219,Hayastanі futbolain аvordzаkanut finale ankal e Levropain ligayin turnerum medali:,Սպорտ,https://www.azatutyun.am/a/sport_219.html,2024-04-24
Чемпионат борьбы Армения 129,Hayastanі mardakazum avordzakanutе hatel e Levropain chanpiоnatumt bolorum medali:,Սպорտ,https://www.azatutyun.am/a/sport_129.html,2024-10-18
Nikol Pashinyan haytararutyun 243,"Hayastani Varчapetе haytararutyun arav tarbergutyan masin, bolorum kaghakakane strates:",Քաղաքական,https://www.azatutyun.am/a/politics_243.html,2024-04-20
Дипломатия отношения 93,"Hayastane nor dyuplomatіakаn kaposutner hаstатec, bolorum pzhandak herravor erkrner:",Քաղաքական,https://www.azatutyun.am/a/politics_93.html,2024-10-10
Kazmakarputyun nor orenk byujet 147,"Hayastanі kazmakarputyune unkumec nor orenk byujetі masin, bolorum nakhararutner varepekec:",Քաղաքական,https://www.azatutyun.am/a/politics_147.html,2024-04-08
